key,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,nickname,rookie_year,state_prov,team_number,events,OPR,DPR,CCWM,RankingPoints,Wins,Losses,Ties,ClimbPoints,AutoPoints,OwnershipPoints,VaultPoints
frc3011,1074,1074,2441,RoboWarriors,2009.0,Hessen,3011,"['2018abca', '2018nvlv']",71.40144996497254,102.37152329022896,-30.970073325256454,18.0,5.5,6.5,0.0,402.5,312.0,2166.5,237.5
frc3013,1075,1075,2443,Zombots,2009.0,California,3013,['2018cada'],62.68050936752631,93.72536473976822,-31.044855372241827,9.0,3.0,5.0,0.0,250.0,200.0,1329.0,135.0
frc3015,1076,1076,2445,Ranger Robotics,2009.0,New York,3015,"['2018cmpmi', '2018nyli2', '2018nyro']",163.28863397897064,73.291410932723,89.99722304624757,24.0,7.5,3.5,0.0,677.5,359.5,2519.5,357.5
frc3017,1077,1077,2447,Patriots,2009.0,New York,3017,['2018nysu'],91.46239570720435,102.91867124930799,-11.456275542103633,12.0,5.0,7.0,0.0,485.0,142.0,1752.0,285.0
frc3018,1078,1078,2448,Nordic Storm,2009.0,Minnesota,3018,['2018mnmi'],73.62768780135409,94.91086601169286,-21.283178210338757,13.0,5.0,4.0,0.0,385.0,220.0,1733.0,195.0
frc3019,1079,1079,2449,Firebirds,2009.0,Arizona,3019,"['2018azfl', '2018azpx', '2018hop']",76.37355309903731,112.31145671125154,-35.937903612214306,12.0,4.0,6.333333333333333,0.0,446.6666666666667,233.33333333333334,1682.6666666666667,290.0
frc3021,1080,1080,2451,The  Agency,2009.0,California,3021,"['2018casd', '2018nvlv']",136.88997239914465,81.93051302554903,54.95945937359568,18.0,6.5,3.5,0.0,467.5,208.5,1960.0,245.0
frc3023,1081,1081,2453,STARK Industries,2009.0,Minnesota,3023,['2018mnmi'],73.8400899747054,54.4605394676013,19.379550507104163,16.0,6.0,3.0,0.0,265.0,217.0,1539.0,145.0
frc3024,1082,1082,2454,My Favorite Team,2009.0,Oregon,3024,"['2018orlak', '2018orwil', '2018pncmp']",92.73536350524928,111.8210444921667,-19.08568098691743,21.0,5.666666666666667,6.0,0.3333333333333333,581.6666666666666,334.0,2176.6666666666665,311.6666666666667
frc3026,1083,1083,2456,Orange Crush Robotics,2009.0,Minnesota,3026,"['2018iacf', '2018mnmi']",148.7326370982948,74.14704483000511,74.58559226828973,18.0,5.5,3.5,0.0,332.5,257.0,1880.5,200.0
frc3028,1084,1084,2458,Robot Commando Squad,2009.0,Texas,3028,['2018txsa'],30.107207667924158,163.63416117250938,-133.52695350458507,3.0,1.0,9.0,0.0,350.0,160.0,1009.0,200.0
frc3029,1085,1085,2459,T-STEM Titans,2009.0,Texas,3029,['2018txel'],76.34059940506395,166.30905564673807,-89.96845624167413,10.0,3.0,9.0,0.0,535.0,272.0,1847.0,360.0
frc3034,1086,1086,2461,Galileo,2009.0,HaZafon,3034,"['2018iscmp', '2018isde1', '2018isde3']",108.88657035085281,76.83856988824122,32.04800046261166,16.0,5.666666666666667,5.333333333333333,0.0,493.3333333333333,243.66666666666666,2204.6666666666665,280.0
frc3035,1087,1087,2462,Droid Rage,2009.0,Texas,3035,['2018txsa'],73.95766353074681,123.22955017050984,-49.2718866397631,10.0,4.0,6.0,0.0,325.0,183.0,1576.0,255.0
frc3036,1088,1088,2463,DROBA Warriors,2009.0,Minnesota,3036,['2018mndu2'],65.9139352723688,76.70685529682152,-10.79292002445267,7.0,3.0,6.0,0.0,320.0,135.0,1089.0,210.0
frc3037,1089,1089,2464,GLOBOTS,2009.0,Texas,3037,['2018txda'],27.227884838208603,39.72605262950408,-12.498167791295437,8.0,3.0,6.0,0.0,290.0,145.0,959.0,175.0
frc3038,1090,1090,2465,ICE,2009.0,Minnesota,3038,"['2018cmpmi', '2018mnmi']",150.35477217828378,98.31909978320441,52.03567239507966,17.0,6.0,3.0,0.0,400.0,209.0,1651.0,335.0
frc3039,1091,1091,2466,Wildcat Robotics,2009.0,Louisiana,3039,"['2018arli', '2018lake']",111.2066737536218,81.35844820394797,29.848225549673817,16.0,6.0,3.5,0.0,372.5,216.5,1880.5,212.5
frc3042,1092,1092,2469,Cobalt Catalysts,2009.0,Minnesota,3042,"['2018mndu', '2018mnmi2']",119.10605093486541,81.88933743383035,37.21671350103504,16.0,4.5,5.0,0.0,392.5,275.5,1945.0,290.0
frc3043,1093,1093,2470,Dragons,2009.0,Texas,3043,['2018txel'],91.53588383104946,88.80132740322418,2.734556427825167,15.0,7.0,5.0,0.0,535.0,276.0,2196.0,290.0
frc3044,1094,1094,2471,Team 0xBE4,2009.0,New York,3044,"['2018cmpmi', '2018nytr', '2018nyut']",115.91063364560867,75.55249816031781,40.358135485290944,27.0,8.0,4.5,0.0,612.5,356.0,2442.5,437.5
frc3045,1095,1095,2472,The Gear Gremlins,2009.0,California,3045,"['2018cafr', '2018casd']",36.707800100563915,111.22964776539666,-74.52184766483279,12.0,3.0,7.0,0.0,305.0,265.5,1437.5,217.5
frc3049,1096,1096,2475,BremerTron,2009.0,Washington,3049,"['2018waahs', '2018wamou']",7.193963893185156,158.1562647596827,-150.96230086649746,8.0,2.5,9.5,0.0,315.0,185.5,1262.0,127.5
frc3054,1097,1097,2478,IceStorm,2009.0,Minnesota,3054,['2018mndu2'],24.753720347529068,142.2569357705547,-117.50321542302561,0.0,0.0,9.0,0.0,225.0,138.0,853.0,140.0
frc3055,1098,1098,2479,Furious George,2009.0,Minnesota,3055,"['2018mndu', '2018wila']",66.16556064132556,113.29461275190175,-47.12905211057619,14.5,5.0,4.5,0.0,515.0,177.0,1559.5,240.0
frc3058,1099,1099,2482,AnnDroids,2009.0,Minnesota,3058,"['2018mndu', '2018mnmi']",75.27247238337884,117.3490864367296,-42.07661405335077,12.0,3.5,5.5,0.0,415.0,216.5,1489.0,210.0
frc3061,1100,1100,2485,Huskie Robotics,2009.0,Illinois,3061,"['2018ilch', '2018paca']",66.7867509141532,109.11666743884007,-42.32991652468691,12.0,4.0,5.5,0.0,382.5,220.0,1648.0,215.0
frc3062,1101,1101,2486,Spartan Robotics,2009.0,Pennsylvania,3062,['2018paca'],88.60183877017491,148.59751463161115,-59.995675861436276,7.0,2.0,7.0,0.0,370.0,187.0,1352.0,245.0
frc3065,1102,1102,2489,Jatt High School,2009.0,HaMerkaz,3065,"['2018iscmp', '2018isde2', '2018isde4']",95.362925709831,150.590833659016,-55.22790794918495,15.666666666666666,5.0,6.0,0.0,460.0,246.0,1876.0,313.3333333333333
frc3067,1103,1103,2490,Robovikes,2009.0,Illinois,3067,['2018ilch'],7.0274919353447745,125.46885225991286,-118.44136032456798,11.0,4.0,6.0,0.0,355.0,212.0,1412.0,235.0
frc3070,1104,1104,2492,Team Pronto,2009.0,Washington,3070,"['2018wamou', '2018wasno']",97.75099093249315,103.32978457742004,-5.5787936449268996,17.0,4.5,7.5,0.0,535.0,325.0,2262.0,320.0
frc3072,1105,1105,2494,Backwoods Bots,2009.0,Virginia,3072,['2018vapor'],112.88287697722322,56.56454603942581,56.318330937797434,27.0,9.0,3.0,0.0,610.0,232.0,2426.0,265.0
frc3075,1106,1106,2497,Ha-Dream Team,2009.0,HaMerkaz,3075,"['2018hop', '2018iscmp', '2018isde2', '2018isde3']",131.59181871940132,67.1379167090983,64.453902010303,18.75,6.0,4.75,0.0,551.25,337.0,2285.0,298.75
frc3081,1107,1107,2502,RoboEagles,2009.0,Minnesota,3081,"['2018mnmi', '2018wimi']",59.18352373752608,73.2840911469455,-14.100567409419362,14.0,5.0,4.5,0.0,405.0,185.5,1487.5,190.0
frc3082,1108,1108,2503,Chicken Bot Pie,2009.0,Minnesota,3082,"['2018cmpmi', '2018mndu', '2018mnmi2']",104.72324704631941,130.99598923149676,-26.27274218517733,12.5,3.5,6.0,0.0,530.0,213.0,1614.5,260.0
frc3083,1109,1109,2504,Artemis,2009.0,HaZafon,3083,"['2018iscmp', '2018isde2', '2018isde3']",103.49799111132795,98.29329630601296,5.204694805314957,17.666666666666668,5.333333333333333,5.333333333333333,0.0,538.3333333333334,248.33333333333334,2008.0,230.0
frc3090,1110,1110,2510,Ramhawks,2009.0,Minnesota,3090,['2018wila'],34.91300431994419,133.31066649119737,-98.3976621712529,11.0,4.0,6.0,0.0,440.0,199.0,1373.0,185.0
frc3091,1111,1111,2511,100 Scholars,2009.0,Georgia,3091,"['2018gacol', '2018gadal']",27.896033097884345,113.64697578925664,-85.75094269137227,8.0,4.0,6.5,0.0,242.5,142.5,1456.0,162.5
frc3096,1112,1112,2516,The Village Bulldogs,2009.0,Michigan,3096,"['2018micen', '2018miliv']",91.57400449676874,50.03017779779458,41.54382669897414,15.5,7.0,5.0,0.0,450.0,198.0,1947.0,232.5
frc3098,1113,1113,2518,The Captains,2009.0,Michigan,3098,"['2018cmpmi', '2018micen', '2018micmp3', '2018micmp', '2018miwmi']",159.99179578682487,53.322302848317996,106.66949293850682,30.333333333333332,9.0,3.0,0.0,661.6666666666666,340.3333333333333,2661.3333333333335,320.0
frc3100,1114,1114,2519,Lightning Turtles,2009.0,Minnesota,3100,"['2018mndu', '2018wila']",149.78408837658324,48.03193304870753,101.75215532787567,23.0,7.5,2.0,0.0,470.0,272.5,2116.5,247.5
frc3102,1115,1115,2520,Tech-No-Tigers,2009.0,Minnesota,3102,"['2018mnmi', '2018ndgf']",87.8799831128782,78.05790400998816,9.82207910289005,15.0,4.0,6.0,0.0,372.5,259.0,1800.5,160.0
frc3103,1116,1116,2521,Iron Plaid,2009.0,Texas,3103,"['2018gal', '2018txho', '2018txpa']",37.341136352800554,99.84851434363722,-62.507377990836645,12.0,4.0,8.0,0.0,470.0,262.3333333333333,1604.6666666666667,243.33333333333334
frc3104,1117,1117,2522,The Cyber Rams,2009.0,Connecticut,3104,"['2018cthar', '2018ctsct']",44.54726426286722,156.02167705286925,-111.474412790002,15.0,4.0,8.0,0.0,440.0,286.0,1800.0,290.0
frc3110,1118,1118,2528,SeaBots,2009.0,Illinois,3110,['2018ilch'],47.81416332181723,148.23555252658238,-100.42138920476518,10.0,2.0,8.0,0.0,415.0,217.0,1440.0,220.0
frc3117,1119,1119,2534,Harfangs,2009.0,Québec,3117,"['2018cmpmi', '2018nytr', '2018qcmo']",97.06919027850671,97.23221699903468,-0.16302672052803757,18.5,5.0,6.0,0.0,497.5,259.0,2043.5,270.0
frc3120,1120,1120,2536,RoboKnights,2009.0,California,3120,['2018cave'],79.47154976296093,78.78728612904911,0.6842636339118382,16.0,6.0,6.0,0.0,495.0,256.0,2095.0,230.0
frc3122,1121,1121,2538,The Alluminators,2009.0,Minnesota,3122,['2018mndu'],55.08139685271652,140.88142942846318,-85.80003257574663,8.0,2.0,7.0,0.0,475.0,222.0,1106.0,205.0
frc3128,1122,1122,2543,Aluminum Narwhals,2010.0,California,3128,"['2018casd', '2018idbo', '2018new']",152.74296365885976,27.602950393946905,125.1400132649131,21.333333333333332,6.333333333333333,3.3333333333333335,0.0,623.3333333333334,271.6666666666667,2026.3333333333333,271.6666666666667
frc3130,1123,1123,2545,The ERRORs,2010.0,Minnesota,3130,"['2018cmpmi', '2018mnmi2', '2018ndgf', '2018wimi']",172.19255454847988,30.546886205407436,141.64566834307251,26.0,9.0,1.3333333333333333,0.0,568.3333333333334,300.3333333333333,2475.0,288.3333333333333
frc3131,1124,1124,2546,Gladiators,2010.0,Oregon,3131,"['2018orlak', '2018orore']",49.066935846675435,128.65351401654596,-79.58657816987056,13.5,4.5,7.5,0.0,387.5,210.0,1717.5,205.0
frc3132,1125,1125,2547,Thunder Down Under,2010.0,New South Wales,3132,"['2018ausc', '2018ausp', '2018carv', '2018casj']",107.03051993389484,102.93665586980484,4.093864064089964,17.25,4.5,6.25,0.0,626.25,282.0,1825.0,223.75
frc3133,1126,1126,2548,Coronado Robotics,2010.0,Arizona,3133,['2018azpx'],6.836012292337506,65.35995695849365,-58.52394466615614,11.0,5.0,7.0,0.0,435.0,136.0,1102.0,205.0
frc3134,1127,1127,2549,The Accelerators ,2010.0,Minnesota,3134,['2018ndgf'],21.033884846432528,111.08239835599558,-90.04851350956297,14.0,5.0,6.0,0.0,390.0,227.0,1461.0,165.0
frc3136,1128,1128,2551,Official Robotics Constructors of Ashland,2010.0,Virginia,3136,"['2018chcmp', '2018vabla', '2018vagle', '2018vapor']",85.60935816523717,105.2525700619185,-19.643211896681347,14.25,4.0,8.0,0.0,620.0,243.0,2025.75,238.75
frc3137,1129,1129,2552,T-Birds ,2010.0,New York,3137,['2018nyli'],157.55379118362364,51.96330660358253,105.59048458004101,29.0,10.0,2.0,0.0,740.0,288.0,2724.0,335.0
frc3138,1130,1130,2553,Innovators Robotics,2010.0,Ohio,3138,"['2018ohcl', '2018ohmv']",70.39996023436535,124.45673933208714,-54.05677909772174,12.5,4.5,5.0,0.0,430.0,216.5,1728.0,240.0
frc3139,1131,1131,2554,Omega,2010.0,Alabama,3139,['2018alhu'],60.45513721947934,120.38386321874995,-59.92872599927065,15.0,6.0,5.0,0.0,445.0,195.0,1792.0,325.0
frc3140,1132,1132,2555,Flagship,2010.0,Tennessee,3140,"['2018new', '2018scmb', '2018tnkn']",137.52827663330422,72.61222457903075,64.91605205427342,19.666666666666668,6.333333333333333,3.3333333333333335,0.0,445.0,252.33333333333334,2018.6666666666667,291.6666666666667
frc3142,1133,1133,2557,Aperture,2010.0,New Jersey,3142,"['2018mrcmp', '2018njfla', '2018njski']",95.49617721969764,105.60390165086113,-10.107724431163476,21.666666666666668,6.666666666666667,5.333333333333333,0.0,650.0,304.3333333333333,2365.0,316.6666666666667
frc3145,1134,1134,2560,TeraViks,2010.0,Idaho,3145,"['2018carv', '2018idbo']",138.1585450043993,79.01914783643697,59.13939716796203,16.0,4.5,6.0,0.0,577.5,312.0,2040.0,297.5
frc3146,1135,1135,2561,GRANBY GRUNTS,2010.0,Connecticut,3146,"['2018cthar', '2018rismi']",102.73534089657693,118.60305127758065,-15.867710381003706,19.0,6.5,5.0,0.0,635.0,303.0,2177.5,445.0
frc3147,1136,1136,2562,Munster HorsePower,2010.0,Indiana,3147,"['2018incmp', '2018inmis', '2018inwla']",80.78683070785227,129.14652999191944,-48.359699284067155,20.666666666666668,5.666666666666667,6.333333333333333,0.0,628.3333333333334,348.3333333333333,2230.3333333333335,403.3333333333333
frc3151,1137,1137,2566,Cyberstorm,2010.0,New Jersey,3151,"['2018njtab', '2018pawch']",56.17253596916407,127.43307598334994,-71.26054001418582,15.5,5.0,7.0,0.0,480.0,343.5,2107.0,227.5
frc3152,1138,1138,2567,KTC-Monsters,2010.0,Oklahoma,3152,['2018okok'],46.73704004224278,115.33323591074189,-68.59619586849911,11.0,5.0,4.0,0.0,315.0,144.0,1146.0,175.0
frc3157,1139,1139,2571,Eastridge Robotics,2010.0,New York,3157,['2018nyro'],47.96355755484895,114.96369589457507,-67.00013833972599,13.0,4.0,6.0,0.0,450.0,215.0,1665.0,250.0
frc3158,1140,1140,2572,TECBOT,2010.0,Mexico,3158,"['2018mxmo', '2018new', '2018txel']",62.93434898253123,121.3310694308093,-58.39672044827801,16.666666666666668,5.333333333333333,5.666666666666667,0.0,435.0,266.0,1818.3333333333333,323.3333333333333
frc3160,1141,1141,2573,F. R. O. G.,2010.0,Oklahoma,3160,"['2018arli', '2018okok']",84.85818743072181,117.34793439205887,-32.489746961337154,12.0,4.0,5.5,0.0,370.0,220.0,1522.0,152.5
frc3161,1142,1142,2574,Tronic Titans,2010.0,Ontario,3161,"['2018oncmp1', '2018onham', '2018onwat']",128.3723455640392,69.83151524438243,58.54083031965674,22.666666666666668,7.333333333333333,4.333333333333333,0.0,655.0,314.0,2601.0,371.6666666666667
frc3163,1143,1143,2576,ROARBOTS,2010.0,Oklahoma,3163,['2018okok'],85.58615659799202,90.79199763874578,-5.205841040753811,11.0,4.0,5.0,0.0,330.0,181.0,1614.0,170.0
frc3164,1144,1144,2577,Stealth Tigers,2010.0,Florida,3164,"['2018flor', '2018flwp', '2018new']",108.87797195971626,75.83648858731725,33.04148337239893,16.0,4.666666666666667,4.666666666666667,0.0,486.6666666666667,212.66666666666666,1751.3333333333333,236.66666666666666
frc3166,1145,1145,2579,First Year Ravens,2010.0,Utah,3166,['2018utwv'],54.953293954411016,129.572885895422,-74.61959194101105,8.0,3.0,6.0,0.0,335.0,183.0,1242.0,140.0
frc3171,1146,1146,2584,HURRICANES,2010.0,New York,3171,"['2018cmpmi', '2018nyli2', '2018paca']",171.3659124072588,52.72057226751019,118.64534013974864,28.0,9.0,1.5,0.0,680.0,314.0,2633.0,297.5
frc3172,1147,1147,2585,HorsePOWER,2010.0,Kansas,3172,['2018mokc'],26.957420620305154,145.57528545738845,-118.6178648370833,16.0,6.0,6.0,0.0,460.0,234.0,1937.0,255.0
frc3173,1148,1148,2586,IgKnighters,2010.0,New York,3173,"['2018nyro', '2018nyut']",65.85893753313545,125.4912956879283,-59.63235815479291,14.5,4.5,6.5,0.0,595.0,229.0,1644.5,312.5
frc3175,1149,1149,2588,Knight Vision,2010.0,Michigan,3175,"['2018cmpmi', '2018micen', '2018mimar']",60.61722943220913,56.58614241230754,4.031087019901612,19.0,7.0,5.0,0.0,552.5,212.0,1751.5,260.0
frc3176,1150,1150,2589,Purple Precision,2010.0,Indiana,3176,"['2018incmp', '2018inmis', '2018inwla']",116.63417506089787,110.42852616669408,6.205648894203787,23.333333333333332,7.0,5.0,0.0,673.3333333333334,406.3333333333333,2452.0,383.3333333333333
frc3179,1151,1151,2591,The A.N.T.,2010.0,Oklahoma,3179,"['2018okok', '2018txda']",97.91077173503848,74.25168112479417,23.65909061024432,16.5,5.5,3.5,0.0,445.0,203.0,1814.0,180.0
frc3180,1152,1152,2592,Blaise of Glory,2010.0,Indiana,3180,"['2018inpla', '2018inwla']",85.46678307283896,138.65923059511803,-53.19244752227905,13.5,3.5,8.5,0.0,670.0,314.0,1851.0,382.5
frc3181,1153,1153,2593,Pittsford Panthers,2010.0,New York,3181,['2018nyro'],31.783777710782072,168.5315491563559,-136.74777144557385,7.0,2.0,8.0,0.0,530.0,162.0,1106.0,250.0
frc3182,1154,1154,2594,Athena's Warriors,2010.0,Connecticut,3182,"['2018cthar', '2018ctwat']",83.1735993116147,95.92085348109177,-12.747254169477014,19.5,6.5,5.5,0.0,635.0,289.5,2086.0,315.0
frc3184,1155,1155,2596,Blaze Robotics,2010.0,Minnesota,3184,"['2018mnmi', '2018mokc2']",132.68963719563808,65.47949808727753,67.21013910836035,19.5,7.0,3.5,0.0,420.0,266.5,2178.0,192.5
frc3187,1156,1156,2599,Arcadia Titan Robotics,2010.0,Arizona,3187,"['2018azfl', '2018azpx']",82.50296487156572,95.03396016314633,-12.53099529158062,13.5,5.5,5.0,0.0,447.5,191.0,1528.5,187.5
frc3189,1157,1157,2601,Circuit Breakers,2010.0,California,3189,"['2018cada', '2018cafr']",79.3151689791193,85.73198214362444,-6.416813164505186,10.5,3.0,7.0,0.0,405.0,196.0,1596.0,302.5
frc3193,1158,1158,2605,Falco Tech,2010.0,Ohio,3193,"['2018ohcl', '2018ohmv']",82.20560530422938,142.57987462072833,-60.37426931649898,9.0,3.0,6.5,0.0,410.0,203.5,1594.5,250.0
frc3196,1159,1159,2608,Team SPORK,2010.0,North Carolina,3196,"['2018ncash', '2018nccmp', '2018ncpem']",102.15845297214501,97.12290481691208,5.035548155232932,20.333333333333332,7.0,5.0,0.0,448.3333333333333,260.0,2225.3333333333335,271.6666666666667
frc3197,1160,1160,2609,HexHounds,2010.0,Wisconsin,3197,"['2018cmpmi', '2018mosl', '2018wimi']",152.73343864408378,64.88684556656654,87.84659307751728,21.0,6.5,3.0,0.5,515.0,299.5,2159.0,230.0
frc3200,1161,1161,2611,Raptacon,2010.0,Colorado,3200,"['2018code', '2018utwv']",73.29010576009992,84.30343589244485,-11.013330132344892,16.0,5.0,5.0,0.0,380.0,247.5,1790.0,190.0
frc3201,1162,1162,2612,Ross Rambotics,2010.0,Ohio,3201,"['2018ohmv', '2018tnkn']",35.853171128341366,129.02985552751778,-93.17668439917637,8.5,2.5,7.0,0.0,347.5,179.5,1304.5,155.0
frc3202,1163,1163,2613,KnightBots,2010.0,Minnesota,3202,['2018mnmi2'],101.3450617301115,60.88685907496036,40.45820265515123,12.0,4.0,6.0,0.0,410.0,209.0,1800.0,245.0
frc3204,1164,1164,2615,Steampunk Penguins,2010.0,New York,3204,['2018nyny'],50.712656114583545,93.5404793191556,-42.827823204572056,14.0,4.0,6.0,0.0,275.0,240.0,1561.0,110.0
frc3205,1165,1165,2616,Patriots,2010.0,Massachusetts,3205,"['2018marea', '2018nhgrs']",67.70799849180995,106.0234844488488,-38.31548595703886,12.5,4.5,7.0,0.0,432.5,216.0,1816.5,205.0
frc3206,1166,1166,2617,Royal T-Wrecks,2010.0,Minnesota,3206,"['2018iacf', '2018wila']",86.58955644468948,87.44997295000277,-0.8604165053132817,12.5,4.5,5.0,0.0,442.5,213.5,1694.5,310.0
frc3211,1167,1167,2622,The Y Team,2010.0,HaDarom,3211,"['2018iscmp', '2018isde1', '2018isde4']",84.41889334000108,122.14069990429182,-37.721806564290716,16.333333333333332,5.0,6.0,0.0,451.6666666666667,340.3333333333333,2084.6666666666665,230.0
frc3212,1168,1168,2623,YME Stingbots,2010.0,Minnesota,3212,['2018mndu2'],105.5488897418124,55.59146065122109,49.957429090591226,13.0,5.0,4.0,0.0,335.0,177.0,1714.0,185.0
frc3215,1169,1169,2626,Apollo,2010.0,North Carolina,3215,"['2018ncgre', '2018ncwin']",32.78495738551997,98.69781715687097,-65.91285977135104,10.0,4.0,8.0,0.0,282.5,192.5,1447.5,197.5
frc3216,1170,1170,2627,Missoula Robotics Team (MRT),2010.0,Montana,3216,['2018abca'],106.04795238647573,85.49126958658113,20.55668279989464,22.0,8.0,4.0,0.0,425.0,244.0,2385.0,235.0
frc3218,1171,1171,2629,Panther Robotics,2010.0,Washington,3218,"['2018pncmp', '2018tur', '2018wasno', '2018wayak']",140.75708688943715,70.65311832195786,70.10396856747923,24.5,8.25,3.25,0.0,622.5,321.5,2509.0,330.0
frc3219,1172,1172,2630,TREAD,2010.0,Washington,3219,"['2018waahs', '2018waamv']",91.1497162573634,69.73680728524158,21.412908972121716,19.0,5.5,6.5,0.0,580.0,341.0,2181.0,275.0
frc3220,1173,1173,2631,Mechanics of Mayhem,2010.0,Washington,3220,"['2018waspo', '2018wayak']",91.77274589607522,82.72891289869858,9.043832997376622,14.5,5.5,6.5,0.0,527.5,220.5,1863.0,227.5
frc3223,1174,1174,2634,Robotics Of Central Kitsap,2010.0,Washington,3223,"['2018hop', '2018pncmp', '2018waamv', '2018waspo', '2018wayak']",111.097280728372,88.38984951509585,22.70743121327617,21.0,6.6,5.0,0.0,531.0,326.2,2307.6,288.0
frc3225,1175,1175,2636,Wolverine Robotics,2010.0,Utah,3225,['2018utwv'],21.72609360856885,180.8906976548841,-159.16460404631528,4.0,2.0,7.0,0.0,370.0,148.0,1039.0,150.0
frc3229,1176,1176,2640,Hawktimus Prime,2010.0,North Carolina,3229,"['2018carv', '2018ncash', '2018nccmp', '2018ncpem']",91.85194489460831,126.7640981471172,-34.91215325250886,20.0,5.25,6.25,0.0,605.0,285.25,2035.0,271.25
frc3230,1177,1177,2641,PrototypeX,2010.0,Utah,3230,"['2018gal', '2018idbo', '2018utwv']",144.00712979352858,61.90802668010433,82.09910311342418,21.666666666666668,6.0,3.6666666666666665,0.0,540.0,297.6666666666667,2166.3333333333335,235.0
frc3234,1178,1178,2645,Red Arrows,2010.0,Michigan,3234,"['2018mike2', '2018miken']",102.52030590516114,85.01964170222527,17.50066420293585,18.0,6.0,6.0,0.0,532.5,233.5,2257.5,245.0
frc3236,1179,1179,2647,TRIFORCE,2010.0,Massachusetts,3236,"['2018cmpmi', '2018mawor', '2018necmp', '2018rismi']",125.04551923849131,90.66488406607466,34.38063517241659,25.666666666666668,7.666666666666667,4.333333333333333,0.0,756.6666666666666,350.0,2551.6666666666665,328.3333333333333
